	at com.intellij.ide.IdeEventQueue.lambda$null$8(IdeEventQueue.java:449)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:739)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$9(IdeEventQueue.java:448)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:496)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2023-01-29 23:44:12,607 [   8855]  ERROR - tellij.openapi.util.ObjectTree - IntelliJ IDEA 2020.1  Build #IC-201.6668.121 
2023-01-29 23:44:12,607 [   8855]  ERROR - tellij.openapi.util.ObjectTree - JDK: 11.0.6; VM: OpenJDK 64-Bit Server VM; Vendor: JetBrains s.r.o 
2023-01-29 23:44:12,608 [   8856]  ERROR - tellij.openapi.util.ObjectTree - OS: Windows 10 
2023-01-29 23:44:12,608 [   8856]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2023-01-29 23:44:12,609 [   8857]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2023-01-29 23:44:12,644 [   8892]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2023-01-29 23:44:12,647 [   8895]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2023-01-29 23:44:12,648 [   8896]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2023-01-29 23:44:12,649 [   8897]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2023-01-29 23:44:12,650 [   8898]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2023-01-29 23:44:12,650 [   8898]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2023-01-29 23:44:12,975 [   9223]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2023-01-29 23:44:12,977 [   9225]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2023-01-29 23:44:12,977 [   9225]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 22; ProcessIOExecutorService threads: 0 
2023-01-29 23:44:12,989 [   9237]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2023-01-29 23:44:12,991 [   9239]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2023-01-29 23:46:04,060 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2023-01-29 23:46:04,118 [     58]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.6668.121, 08 Apr 2020 20:39) 
2023-01-29 23:46:04,119 [     59]   INFO -        #com.intellij.idea.Main - OS: Windows 10 (10.0, amd64) 
2023-01-29 23:46:04,119 [     59]   INFO -        #com.intellij.idea.Main - JRE: 11.0.6+8-b765.25 (JetBrains s.r.o) 
2023-01-29 23:46:04,119 [     59]   INFO -        #com.intellij.idea.Main - JVM: 11.0.6+8-b765.25 (OpenJDK 64-Bit Server VM) 
2023-01-29 23:46:04,119 [     59]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=C:\Users\thars\IdeaProjects\Gradianto\build\idea-sandbox\config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=C:\Users\thars\IdeaProjects\Gradianto\build\idea-sandbox\plugins -Didea.required.plugins.id=com.thvardhan.gradianto -Didea.system.path=C:\Users\thars\IdeaProjects\Gradianto\build\idea-sandbox\system -Xms256m -Xmx512m -Dfile.encoding=windows-1252 -Duser.country=IN -Duser.language=en -Duser.variant -ea 
2023-01-29 23:46:04,119 [     59]   INFO -        #com.intellij.idea.Main - Locale=en_IN JNU=Cp1252 file.encoding=windows-1252 
2023-01-29 23:46:04,176 [    116]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 20; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@495f0243[Running, parallelism = 20, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@74ee81e4 
2023-01-29 23:46:04,373 [    313]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 295 ms 
2023-01-29 23:46:04,378 [    318]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2023-01-29 23:46:04,586 [    526]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2023-01-29 23:46:04,586 [    526]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2023-01-29 23:46:04,648 [    588]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2023-01-29 23:46:04,680 [    620]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.6668.121), com.intellij.platform.images (201.6668.121), JetBrains Repository Search (201.6668.121), Subversion (201.6668.121), XPathView + XSLT (201.6668.121), XSLT Debugger (201.6668.121), Smali Support (201.6668.121), Configuration Script (201.6668.121), Copyright (201.6668.121), Java (201.6668.121), Bytecode Viewer (201.6668.121), Git (201.6668.121), ChangeReminder (201.6668.121), Next File Prediction (201.6668.121), JUnit (201.6668.121), Task Management (201.6668.121), GitHub (201.6668.121), IntelliLang (201.6668.121), TestNG (201.6668.121), Code Coverage for Java (201.6668.121), Markdown (201.6668.121), Java IDE Customization (201.6668.121), Java Stream Debugger (201.6668.121), Eclipse Interoperability (201.6668.121), Java Bytecode Decompiler (201.6668.121), Gradle (201.6668.121), macOS Light Theme (201.6668.121), Windows 10 Light Theme (201.6668.121), Properties (201.6668.121), Ant (201.6668.121), Groovy (201.6668.121), Maven (201.6668.121), Gradle-Java (201.6668.121), Gradle-Maven (201.6668.121), Java Internationalization (201.6668.121), Kotlin (1.3.71-release-IJ2020.1-1), UI Designer (201.6668.121), Plugin DevKit (201.6668.121), JavaFX (201.6668.121), Resource Bundle Editor (201.6668.121), Machine Learning Code Completion (201.6668.121), Mercurial (201.6668.121), EditorConfig (201.6668.121), Terminal (201.6668.121), Android (10.3.6 RC 1), Shell Script (201.6668.121), TextMate bundles (201.6668.121), YAML (201.6668.121), Grazie (201.6668.121), Settings Repository (201.6668.121) 
2023-01-29 23:46:04,680 [    620]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: Gradianto (4.6) 
2023-01-29 23:46:04,892 [    832]   WARN - j.internal.DebugAttachDetector - Unable to start DebugAttachDetector, please add `--add-exports java.base/jdk.internal.vm=ALL-UNNAMED` to VM options 
2023-01-29 23:46:04,927 [    867]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63344 
2023-01-29 23:46:04,929 [    869]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=492; buffer=10; max=492 
2023-01-29 23:46:04,941 [    881]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2023-01-29 23:46:04,985 [    925]   INFO - om.intellij.ui.scale.JBUIScale - System scale factor: 1.0 (IDE-managed HiDPI) 
2023-01-29 23:46:05,044 [    984]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is disabled 
2023-01-29 23:46:05,109 [   1049]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2023-01-29 23:46:05,238 [   1178]   INFO -                         STDOUT - Starting searchable options index builder 
2023-01-29 23:46:05,357 [   1297]   INFO - leBasedIndexDataInitialization - Initialization done: 385 
2023-01-29 23:46:05,371 [   1311]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing 
2023-01-29 23:46:05,414 [   1354]   INFO - exImpl$StubIndexInitialization - Initialization done: 57 
2023-01-29 23:46:05,430 [   1370]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2023-01-29 23:46:06,256 [   2196]   INFO - CompilerWorkspaceConfiguration - Available processors: 20 
2023-01-29 23:46:06,614 [   2554]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.sdk.AndroidSdks) 
2023-01-29 23:46:07,301 [   3241]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2023-01-29 23:46:10,143 [   6083]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2023-01-29 23:46:10,169 [   6109]   INFO - gins.PluginManagerConfigurable -  
java.net.MalformedURLException: Malformed URL: 
	at com.intellij.util.Urls.newFromEncoded(Urls.kt:63)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:101)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:86)
	at com.intellij.ide.plugins.PluginManagerConfigurable.loadRepositoryPlugins(PluginManagerConfigurable.java:1549)
	at com.intellij.ide.plugins.PluginManagerConfigurable.access$2000(PluginManagerConfigurable.java:73)
	at com.intellij.ide.plugins.PluginManagerConfigurable$7.lambda$createPluginsPanel$3(PluginManagerConfigurable.java:382)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:20)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:11)
	at com.intellij.openapi.application.impl.ApplicationImpl$1.call(ApplicationImpl.java:255)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2023-01-29 23:46:12,012 [   7952]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2023-01-29 23:46:12,021 [   7961]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2023-01-29 23:46:12,021 [   7961]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2023-01-29 23:46:15,047 [  10987]   INFO -                         STDOUT - Searchable options index builder completed 
2023-01-29 23:46:15,154 [  11094]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2023-01-29 23:46:15,164 [  11104]  ERROR - tellij.openapi.util.ObjectTree - Already shutdown 
java.util.concurrent.RejectedExecutionException: Already shutdown
	at com.intellij.util.concurrency.BoundedTaskExecutor.execute(BoundedTaskExecutor.java:133)
	at java.base/java.util.concurrent.AbstractExecutorService.submit(AbstractExecutorService.java:118)
	at com.intellij.openapi.vfs.impl.local.FileWatcher.setWatchRoots(FileWatcher.java:165)
	at com.intellij.openapi.vfs.impl.local.WatchRootsManager.updateFileWatcher(WatchRootsManager.java:151)
	at com.intellij.openapi.vfs.impl.local.WatchRootsManager.replaceWatchedRoots(WatchRootsManager.java:75)
	at com.intellij.openapi.vfs.impl.local.LocalFileSystemImpl.replaceWatchedRoots(LocalFileSystemImpl.java:135)
	at com.intellij.openapi.vfs.LocalFileSystem.removeWatchedRoots(LocalFileSystem.java:91)
	at com.intellij.compiler.CompilerManagerImpl.lambda$new$0(CompilerManagerImpl.java:103)
	at com.intellij.openapi.util.ObjectNode.lambda$execute$0(ObjectNode.java:111)
	at com.intellij.openapi.util.ObjectTree.executeActionWithRecursiveGuard(ObjectTree.java:184)
	at com.intellij.openapi.util.ObjectNode.execute(ObjectNode.java:71)
	at com.intellij.openapi.util.ObjectNode.lambda$execute$0(ObjectNode.java:95)
	at com.intellij.openapi.util.ObjectTree.executeActionWithRecursiveGuard(ObjectTree.java:184)
	at com.intellij.openapi.util.ObjectNode.execute(ObjectNode.java:71)
	at com.intellij.openapi.util.ObjectTree.executeAll(ObjectTree.java:134)
	at com.intellij.openapi.util.Disposer.dispose(Disposer.java:116)
	at com.intellij.openapi.util.Disposer.dispose(Disposer.java:106)
	at com.intellij.openapi.project.impl.ProjectManagerImpl.dispose(ProjectManagerImpl.java:168)
	at com.intellij.openapi.util.ObjectNode.lambda$execute$0(ObjectNode.java:111)
	at com.intellij.openapi.util.ObjectTree.executeActionWithRecursiveGuard(ObjectTree.java:184)
	at com.intellij.openapi.util.ObjectNode.execute(ObjectNode.java:71)
	at com.intellij.openapi.util.ObjectNode.lambda$execute$0(ObjectNode.java:95)
	at com.intellij.openapi.util.ObjectTree.executeActionWithRecursiveGuard(ObjectTree.java:184)
	at com.intellij.openapi.util.ObjectNode.execute(ObjectNode.java:71)
	at com.intellij.openapi.util.ObjectTree.executeAll(ObjectTree.java:134)
	at com.intellij.openapi.util.Disposer.dispose(Disposer.java:116)
	at com.intellij.openapi.util.Disposer.dispose(Disposer.java:106)
	at com.intellij.serviceContainer.ComponentManagerImpl.dispose(ComponentManagerImpl.kt:846)
	at com.intellij.openapi.application.impl.ApplicationImpl.dispose(ApplicationImpl.java:350)
	at com.intellij.openapi.util.ObjectNode.lambda$execute$0(ObjectNode.java:111)
	at com.intellij.openapi.util.ObjectTree.executeActionWithRecursiveGuard(ObjectTree.java:184)
	at com.intellij.openapi.util.ObjectNode.execute(ObjectNode.java:71)
	at com.intellij.openapi.util.ObjectTree.executeAll(ObjectTree.java:134)
	at com.intellij.openapi.util.Disposer.dispose(Disposer.java:116)
	at com.intellij.openapi.util.Disposer.dispose(Disposer.java:106)
	at com.intellij.openapi.application.impl.ApplicationImpl.lambda$disposeContainer$3(ApplicationImpl.java:181)
	at com.intellij.openapi.application.impl.ApplicationImpl.runWriteAction(ApplicationImpl.java:976)
	at com.intellij.openapi.application.impl.ApplicationImpl.disposeContainer(ApplicationImpl.java:179)
	at com.intellij.openapi.application.impl.ApplicationImpl.disposeSelf(ApplicationImpl.java:200)
	at com.intellij.openapi.application.impl.ApplicationImpl.doExit(ApplicationImpl.java:621)
	at com.intellij.openapi.application.impl.ApplicationImpl.exit(ApplicationImpl.java:589)
	at com.intellij.openapi.application.impl.ApplicationImpl.exit(ApplicationImpl.java:578)
	at com.intellij.ide.ui.search.TraverseUIStarter.main(TraverseUIStarter.java:81)
	at com.intellij.openapi.application.ApplicationStarter.main(ApplicationStarter.java:62)
	at com.intellij.idea.ApplicationLoader$startApp$8$1$1.run(ApplicationLoader.kt:228)
	at com.intellij.openapi.application.TransactionGuardImpl.performUserActivity(TransactionGuardImpl.java:94)
	at com.intellij.idea.ApplicationLoader$startApp$8$1.run(ApplicationLoader.kt:227)
	at com.intellij.openapi.application.TransactionGuardImpl$2.run(TransactionGuardImpl.java:201)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.openapi.application.impl.ApplicationImpl.lambda$invokeLater$4(ApplicationImpl.java:310)
	at com.intellij.openapi.application.impl.FlushQueue.doRun(FlushQueue.java:80)
	at com.intellij.openapi.application.impl.FlushQueue.runNextEvent(FlushQueue.java:128)
	at com.intellij.openapi.application.impl.FlushQueue.flushNow(FlushQueue.java:46)
	at com.intellij.openapi.application.impl.FlushQueue$FlushNow.run(FlushQueue.java:184)
	at java.desktop/java.awt.event.InvocationEvent.dispatch(InvocationEvent.java:313)
	at java.desktop/java.awt.EventQueue.dispatchEventImpl(EventQueue.java:776)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:727)
	at java.desktop/java.awt.EventQueue$4.run(EventQueue.java:721)
	at java.base/java.security.AccessController.doPrivileged(Native Method)
	at java.base/java.security.ProtectionDomain$JavaSecurityAccessImpl.doIntersectionPrivilege(ProtectionDomain.java:85)
	at java.desktop/java.awt.EventQueue.dispatchEvent(EventQueue.java:746)
	at com.intellij.ide.IdeEventQueue.defaultDispatchEvent(IdeEventQueue.java:974)
	at com.intellij.ide.IdeEventQueue._dispatchEvent(IdeEventQueue.java:847)
	at com.intellij.ide.IdeEventQueue.lambda$null$8(IdeEventQueue.java:449)
	at com.intellij.openapi.progress.impl.CoreProgressManager.computePrioritized(CoreProgressManager.java:739)
	at com.intellij.ide.IdeEventQueue.lambda$dispatchEvent$9(IdeEventQueue.java:448)
	at com.intellij.openapi.application.impl.ApplicationImpl.runIntendedWriteActionOnCurrentThread(ApplicationImpl.java:831)
	at com.intellij.ide.IdeEventQueue.dispatchEvent(IdeEventQueue.java:496)
	at java.desktop/java.awt.EventDispatchThread.pumpOneEventForFilters(EventDispatchThread.java:203)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForFilter(EventDispatchThread.java:124)
	at java.desktop/java.awt.EventDispatchThread.pumpEventsForHierarchy(EventDispatchThread.java:113)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:109)
	at java.desktop/java.awt.EventDispatchThread.pumpEvents(EventDispatchThread.java:101)
	at java.desktop/java.awt.EventDispatchThread.run(EventDispatchThread.java:90)
2023-01-29 23:46:15,165 [  11105]  ERROR - tellij.openapi.util.ObjectTree - IntelliJ IDEA 2020.1  Build #IC-201.6668.121 
2023-01-29 23:46:15,165 [  11105]  ERROR - tellij.openapi.util.ObjectTree - JDK: 11.0.6; VM: OpenJDK 64-Bit Server VM; Vendor: JetBrains s.r.o 
2023-01-29 23:46:15,165 [  11105]  ERROR - tellij.openapi.util.ObjectTree - OS: Windows 10 
2023-01-29 23:46:15,166 [  11106]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2023-01-29 23:46:15,166 [  11106]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2023-01-29 23:46:15,200 [  11140]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2023-01-29 23:46:15,204 [  11144]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2023-01-29 23:46:15,204 [  11144]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2023-01-29 23:46:15,206 [  11146]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2023-01-29 23:46:15,206 [  11146]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2023-01-29 23:46:15,206 [  11146]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2023-01-29 23:46:15,578 [  11518]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2023-01-29 23:46:15,579 [  11519]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2023-01-29 23:46:15,579 [  11519]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 22; ProcessIOExecutorService threads: 0 
2023-01-29 23:46:15,580 [  11520]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2023-01-29 23:46:15,583 [  11523]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2023-01-29 23:46:45,171 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2023-01-29 23:46:45,228 [     57]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.6668.121, 08 Apr 2020 20:39) 
2023-01-29 23:46:45,229 [     58]   INFO -        #com.intellij.idea.Main - OS: Windows 10 (10.0, amd64) 
2023-01-29 23:46:45,229 [     58]   INFO -        #com.intellij.idea.Main - JRE: 11.0.6+8-b765.25 (JetBrains s.r.o) 
2023-01-29 23:46:45,229 [     58]   INFO -        #com.intellij.idea.Main - JVM: 11.0.6+8-b765.25 (OpenJDK 64-Bit Server VM) 
2023-01-29 23:46:45,229 [     58]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=C:\Users\thars\IdeaProjects\Gradianto\build\idea-sandbox\config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=C:\Users\thars\IdeaProjects\Gradianto\build\idea-sandbox\plugins -Didea.required.plugins.id=com.thvardhan.gradianto -Didea.system.path=C:\Users\thars\IdeaProjects\Gradianto\build\idea-sandbox\system -Xms256m -Xmx512m -Dfile.encoding=windows-1252 -Duser.country=IN -Duser.language=en -Duser.variant -ea 
2023-01-29 23:46:45,229 [     58]   INFO -        #com.intellij.idea.Main - Locale=en_IN JNU=Cp1252 file.encoding=windows-1252 
2023-01-29 23:46:45,265 [     94]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 20; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@3399a925[Running, parallelism = 20, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@4e01c417 
2023-01-29 23:46:45,444 [    273]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 251 ms 
2023-01-29 23:46:45,449 [    278]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2023-01-29 23:46:45,631 [    460]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2023-01-29 23:46:45,633 [    462]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2023-01-29 23:46:45,690 [    519]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2023-01-29 23:46:45,722 [    551]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.6668.121), com.intellij.platform.images (201.6668.121), JetBrains Repository Search (201.6668.121), Subversion (201.6668.121), XPathView + XSLT (201.6668.121), XSLT Debugger (201.6668.121), Smali Support (201.6668.121), Configuration Script (201.6668.121), Copyright (201.6668.121), Java (201.6668.121), Bytecode Viewer (201.6668.121), Git (201.6668.121), ChangeReminder (201.6668.121), Next File Prediction (201.6668.121), JUnit (201.6668.121), Task Management (201.6668.121), GitHub (201.6668.121), IntelliLang (201.6668.121), TestNG (201.6668.121), Code Coverage for Java (201.6668.121), Markdown (201.6668.121), Java IDE Customization (201.6668.121), Java Stream Debugger (201.6668.121), Eclipse Interoperability (201.6668.121), Java Bytecode Decompiler (201.6668.121), Gradle (201.6668.121), macOS Light Theme (201.6668.121), Windows 10 Light Theme (201.6668.121), Properties (201.6668.121), Ant (201.6668.121), Groovy (201.6668.121), Maven (201.6668.121), Gradle-Java (201.6668.121), Gradle-Maven (201.6668.121), Java Internationalization (201.6668.121), Kotlin (1.3.71-release-IJ2020.1-1), UI Designer (201.6668.121), Plugin DevKit (201.6668.121), JavaFX (201.6668.121), Resource Bundle Editor (201.6668.121), Machine Learning Code Completion (201.6668.121), Mercurial (201.6668.121), EditorConfig (201.6668.121), Terminal (201.6668.121), Android (10.3.6 RC 1), Shell Script (201.6668.121), TextMate bundles (201.6668.121), YAML (201.6668.121), Grazie (201.6668.121), Settings Repository (201.6668.121) 
2023-01-29 23:46:45,722 [    551]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: Gradianto (4.6) 
2023-01-29 23:46:45,901 [    730]   WARN - j.internal.DebugAttachDetector - Unable to start DebugAttachDetector, please add `--add-exports java.base/jdk.internal.vm=ALL-UNNAMED` to VM options 
2023-01-29 23:46:45,928 [    757]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=492; buffer=10; max=492 
2023-01-29 23:46:45,930 [    759]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63344 
2023-01-29 23:46:45,933 [    762]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2023-01-29 23:46:45,989 [    818]   INFO - om.intellij.ui.scale.JBUIScale - System scale factor: 1.0 (IDE-managed HiDPI) 
2023-01-29 23:46:46,046 [    875]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is disabled 
2023-01-29 23:46:46,085 [    914]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2023-01-29 23:46:46,200 [   1029]   INFO -                         STDOUT - Starting searchable options index builder 
2023-01-29 23:46:46,315 [   1144]   INFO - leBasedIndexDataInitialization - Initialization done: 329 
2023-01-29 23:46:46,328 [   1157]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing 
2023-01-29 23:46:46,371 [   1200]   INFO - exImpl$StubIndexInitialization - Initialization done: 55 
2023-01-29 23:46:46,384 [   1213]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2023-01-29 23:46:47,111 [   1940]   INFO - CompilerWorkspaceConfiguration - Available processors: 20 
2023-01-29 23:46:47,493 [   2322]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.sdk.AndroidSdks) 
2023-01-29 23:46:48,174 [   3003]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2023-01-29 23:46:50,672 [   5501]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2023-01-29 23:46:50,674 [   5503]   INFO - gins.PluginManagerConfigurable -  
java.net.MalformedURLException: Malformed URL: 
	at com.intellij.util.Urls.newFromEncoded(Urls.kt:63)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:101)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:86)
	at com.intellij.ide.plugins.PluginManagerConfigurable.loadRepositoryPlugins(PluginManagerConfigurable.java:1549)
	at com.intellij.ide.plugins.PluginManagerConfigurable.access$2000(PluginManagerConfigurable.java:73)
	at com.intellij.ide.plugins.PluginManagerConfigurable$7.lambda$createPluginsPanel$3(PluginManagerConfigurable.java:382)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:20)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:11)
	at com.intellij.openapi.application.impl.ApplicationImpl$1.call(ApplicationImpl.java:255)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2023-01-29 23:46:51,755 [   6584]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
